StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
23440,32349,48915,2491,Gl 244  A,  9Alp CMa,Sirius,6.7525694,-16.71314306,2.637061259,-1.44,1.454398907,A0m...      ,0.009
21936,30438,45348,2326,,   Alp Car,Canopus,6.39919184,-52.69571799,95.87727709,-0.62,-5.528578458,F0Ib        ,0.164
50628,69673,124897,5340,Gl 541   , 16Alp Boo,Arcturus,14.2612076,19.18726997,11.25492403,-0.05,-0.306712839,K2IIIp      ,1.239
51926,71683,128620,5459,Gl 559  A,   Alp1Cen,Rigel Kentaurus A,14.66136068,-60.83514707,1.347490972,-0.01,4.34237068,G2V         ,0.71
65795,91262,172167,7001,Gl 721   ,  3Alp Lyr,Vega,18.61560722,38.78299311,7.756146746,0.03,0.581769913,A0Vvar      ,-0.001
17425,24608,34029,1708,Gl 194  A, 13Alp Aur,Capella,5.27813767,45.99902927,12.93828438,0.08,-0.479383464,M1: comp    ,0.795
17301,24436,34085,1713,, 19Bet Ori,Rigel,5.24229756,-8.20163919,236.9668246,0.18,-6.693437745,B8Ia        ,-0.03
27267,37279,61421,2943,Gl 280  A, 10Alp CMi,Procyon,7.65514946,5.22750767,3.497359494,0.4,2.681298621,F5IV-V      ,0.432
5297,7588,10144,472,,   Alp Eri,Achernar,1.62854213,-57.23666007,44.09171076,0.45,-2.771784749,B3Vp        ,-0.158
19984,27989,39801,2061,, 58Alp Ori,Betelgeuse,5.91952477,7.40703634,131.061599,0.45,-5.13737731,M2Ib        ,1.5
49969,68702,122451,5267,,   Bet Cen,Hadar,14.06373459,-60.3729784,161.0305958,0.61,-5.424541999,B1III       ,-0.231
70683,97649,187642,7557,Gl 768   , 53Alp Aql,Altair,19.84630057,8.86738491,5.142974697,0.76,2.203928062,A7IV-V      ,0.221
44632,60718,108248,4730,,   Alp1Cru,Acrux,12.44331705,-63.09905586,98.32841691,0.77,-4.193395235,B0.5IV      ,-0.243
15108,21421,29139,1457,Gl 171.1A, 87Alp Tau,Aldebaran,4.59866679,16.50976164,19.96406468,0.87,-0.631244842,K5III       ,1.538
86179,0, , ,Gl 194  B, , ,5.277851341,46.00670859,12.93828438,0.96,0.400616536,  G0 III    , 
47773,65474,116658,5056,, 67Alp Vir,Spica,13.41989015,-11.16124491,80.38585209,0.98,-3.545898098,B1V         ,-0.235
58094,80763,148478,6134,, 21Alp Sco,Antares,16.49012986,-26.43194608,185.1851852,1.06,-5.278031201,M1Ib + B2.5V,1.865
27698,37826,62509,2990,Gl 286   , 78Bet Gem,Pollux,7.75537884,28.02631031,10.33698573,1.16,1.088030415,K0IIIvar    ,0.991
82291,113368,216956,8728,Gl 881   , 24Alp PsA,Fomalhaut,22.96078488,-29.62183701,7.687576876,1.17,1.741052641,A3V         ,0.145
45767,62434,111123,4853,,   Bet Cru, ,12.79536635,-59.68873246,108.1081081,1.25,-3.919291336,B0.5III     ,-0.238
74084,102098,197345,7924,, 50Alp Cyg,Deneb,20.69053151,45.28033423,990.0990099,1.25,-8.728393131,A2Ia        ,0.092
51923,71681,128621,5460,Gl 559  B,   Alp2Cen,Rigel Kentaurus B,14.66094188,-60.83947139,1.347490972,1.35,5.70237068,K1V         ,0.9
36830,49669,87901,3982,, 32Alp Leo,Regulus,10.13957205,11.96719513,23.7586125,1.36,-0.519105371,B7V         ,-0.087
24404,33579,52089,2618,, 21Eps CMa,Adhara,6.9770963,-28.97208931,132.1003963,1.5,-4.104520602,B2II        ,-0.211
26923,36850,60179,2891,Gl 278  A, 66Alp Gem,Castor,7.57666793,31.88863645,15.80527896,1.58,0.585989172,A2Vm        ,0.034
44890,61084,108903,4763,,   Gam Cru, ,12.5194248,-57.11256922,26.96144513,1.59,-0.563715833,M4III       ,1.6
61845,85927,158926,6527,, 35Lam Sco,Shaula,17.56014624,-37.10374835,215.5172414,1.62,-5.047410097,B1.5IV+...  ,-0.231
17947,25336,35468,1790,, 24Gam Ori,Bellatrix,5.41885227,6.34973451,74.51564829,1.64,-2.721237421,B2III       ,-0.224
18021,25428,35497,1791,,112Bet Tau,Alnath,5.43819386,28.60787346,40.17677782,1.65,-1.369875517,B7III       ,-0.13
33465,45238,80007,3685,,   Bet Car, ,9.22006688,-69.71747245,34.08316292,1.67,-0.992699452,A2IV        ,0.07
18686,26311,37128,1903,, 46Eps Ori,Alnilam,5.60355904,-1.20191725,411.5226337,1.69,-6.381968632,B0Ia        ,-0.184
79434,109268,209952,8425,Gl 848.2 ,   Alp Gru,Alnair,22.13718789,-46.96061593,31.09452736,1.73,-0.7334198,B7IV        ,-0.07
19013,26727,37742,1948,, 50Zet Ori,Alnitak,5.67931244,-1.94257841,250.6265664,1.74,-5.255135522,O9.5Ib SB   ,-0.199
29352,39953,68273,3207,,   Gam2Vel, ,8.15887648,-47.33661177,257.7319588,1.75,-5.305841372,WC8 + O9I   ,-0.145
46117,62956,112185,4905,, 77Eps UMa,Alioth,12.9004536,55.95984301,24.81389578,1.76,-0.213474769,A0p         ,-0.022
64997,90185,169022,6879,, 20Eps Sgr,Kaus Australis,18.40287397,-34.3843146,44.345898,1.79,-1.444267269,B9.5III     ,-0.031
11142,15863,20902,1017,, 33Alp Per,Mirphak,3.40537459,49.86124281,181.4882033,1.79,-4.504242006,F5Ib        ,0.481
40027,54061,95689,4301,, 50Alp UMa,Dubhe,11.06217691,61.75111888,37.90750569,1.81,-1.083626044,F7V comp    ,1.061
25082,34444,54605,2693,, 25Del CMa, ,7.13985723,-26.39320776,549.4505495,1.83,-6.86964306,F8Ia        ,0.671
49038,67301,120315,5191,, 85Eta UMa,Alkaid,13.79237392,49.31330288,30.87372646,1.85,-0.59794526,B3V SB      ,-0.099
30188,41037,71129,3307,,   Eps Car, ,8.37524019,-59.50953829,193.7984496,1.86,-4.576751492,K3III+B2V   ,1.196
62069,86228,159532,6553,,   The Sco, ,17.62197938,-42.99782155,83.4028357,1.86,-2.745904085,F1II        ,0.406
20254,28360,40183,2088,NN 3375  , 34Bet Aur, ,5.99215817,44.94743492,25.17623364,1.9,-0.104953801,A2V         ,0.077
59165,82273,150798,6217,,   Alp TrA, ,16.81107382,-69.02763503,127.388535,1.91,-3.615651716,K2IIb-IIIa  ,1.447
31663,42913,74956,3485,Gl 321.3A,   Del Vel, ,8.7450548,-54.70856797,24.44987775,1.93,-0.01138346,A1V         ,0.043
22916,31681,47105,2421,, 24Gam Gem,Alhena,6.62852842,16.39941482,32.13367609,1.93,-0.604802058,A0IV        ,0.001
73075,100751,193924,7790,,   Alp Pav, ,20.42745823,-56.73488071,56.17977528,1.94,-1.807899988,B2IV        ,-0.118
8222,11767,8890,424,,  1Alp UMi,Polaris,2.52974312,89.26413805,132.2751323,1.97,-3.637391022,F7:Ib-IIv SB,0.636
21842,30324,44743,2294,,  2Bet CMa, ,6.37832983,-17.95591658,153.1393568,1.98,-3.945434094,B1II/III    ,-0.24
34371,46390,81797,3748,, 30Alp Hya,Alphard,9.45979217,-8.65868335,54.34782609,1.99,-1.685910885,K3III       ,1.44
6888,9884,12929,617,Gl  84.3 , 13Alp Ari,Hamal,2.11952383,23.46277743,20.21018593,2.01,0.482148455,K2III       ,1.151
37506,50583,89484,4057,, 41Gam1Leo,Algieba,10.3328227,19.84186032,38.52080123,2.01,-0.918476559,K0III       ,1.128
2405,3419,4128,188,Gl  31   , 16Bet Cet,Diphda,0.7264523,-17.9866841,29.37720329,2.04,-0.300052243,K0III       ,1.019
67014,92855,175191,7121,, 34Sig Sgr,Nunki,18.92108797,-26.29659428,68.77579092,2.05,-2.137177967,B2.5V       ,-0.134
50118,68933,123139,5288,Gl 539   ,  5The Cen, ,14.11147907,-36.36869575,18.68460389,2.06,0.702580524,K0IIIb      ,1.011
81430,112122,214952,8636,,   Bet Gru, ,22.71109302,-46.88456594,52.1648409,2.07,-1.516889436,M5III       ,1.61
52554,72607,131873,5563,,  7Bet UMi,Kochab,14.84510983,74.15547596,38.77471888,2.07,-0.872743289,K4IIIvar    ,1.465
495,677,358,15,, 21Alp And,Alpheratz,0.13976888,29.09082805,29.76190476,2.07,-0.298303613,B9p         ,-0.038
3816,5447,6860,337,Gl  53.3 , 43Bet And,Mirach,1.16216599,35.62083048,61.12469438,2.07,-1.861083503,M0IIIvar    ,1.576
19506,27366,38771,2004,, 53Kap Ori,Saiph,5.79594109,-9.66960186,221.2389381,2.07,-4.654307826,B0.5Iavar   ,-0.168
61929,86032,159561,6556,Gl 681   , 55Alp Oph,Rasalhague,17.58222354,12.56057584,14.31844215,2.08,1.300521153,A5III       ,0.155
10217,14576,19356,936,, 26Bet Per,Algol,3.13614714,40.9556512,28.45759818,2.09,-0.180991214,B8V         ,-0.003
6724,9640,12533,603,, 57Gam1And, ,2.06497752,42.32984832,108.8139282,2.1,-3.083422443,B8V         ,1.37
42525,57632,102647,4534,Gl 448   , 94Bet Leo,Denebola,11.81774398,14.57233687,11.09139308,2.14,1.915069515,A3Vvar      ,0.09
3084,4427,5394,264,, 27Gam Cas, ,0.9451392,60.71674966,187.9699248,2.15,-4.220441839,B0IV:evar   ,-0.046
45444,61932,110304,4819,,   Gam Cen, ,12.69200138,-48.95988553,39.9840064,2.2,-0.809431541,A1IV        ,-0.023
33713,45556,80404,3699,,   Iot Car, ,9.28484122,-59.27526115,212.3142251,2.21,-4.424895464,A8Ib        ,0.189
28941,39429,66811,3165,,   Zet Pup, ,8.0597417,-40.00318846,429.1845494,2.21,-5.953220395,O5IAf       ,-0.269
55027,76267,139006,5793,,  5Alp CrB,Alphekka,15.57810819,26.71491041,22.90950745,2.22,0.41992124,A0V         ,0.032
33156,44816,78647,3634,,   Lam Vel, ,9.13327141,-43.43262406,175.7469244,2.23,-3.994438668,K4Ib-II     ,1.665
72847,100453,194093,7796,, 37Gam Cyg, ,20.37047223,40.2566815,467.2897196,2.23,-6.117931133,F8Ib        ,0.673
47710,65378,116656,5054,NN 3783 A, 79Zet UMa,Mizar,13.39872773,54.92541525,23.96357537,2.23,0.332241924,A2V         ,0.057
2243,3179,3712,168,, 18Alp Cas,Shedir,0.67510756,56.53740928,70.07708479,2.24,-1.987880134,K0II-IIIvar ,1.17
63252,87833,164058,6705,, 33Gam Dra,Etamin,17.94343829,51.48895101,45.24886878,2.24,-1.038038632,K5III       ,1.521
18386,25930,36486,1852,, 34Del Ori, ,5.53344437,-0.2990934,280.8988764,2.25,-4.99275001,O9.5II      ,-0.175
544,746,432,21,Gl   8   , 11Bet Cas,Caph,0.15280269,59.15021814,16.69727834,2.28,1.166771565,F2III-IV    ,0.38
48596,66657,118716,5132,,   Eps Cen, ,13.66479797,-53.46636269,115.2073733,2.29,-3.017401374,B1III       ,-0.171
56460,78401,143275,5953,,  7Del Sco, ,16.00555881,-22.62162024,123.1527094,2.29,-3.162219854,B0.2IV      ,-0.117
59254,82396,151680,6241,, 26Eps Sco, ,16.83617915,-34.29260982,20.06018054,2.29,0.778325813,K2IIIb      ,1.144
52045,71860,129056,5469,,   Alp Lup, ,14.69882606,-47.38814127,168.0672269,2.3,-3.827415171,B1.5III     ,-0.154
51714,71352,127972,5440,,   Eta Cen, ,14.5917921,-42.15774562,94.60737938,2.33,-2.549625063,B1Vn + A    ,-0.157
39924,53910,95418,4295,Wo 9343  , 48Bet UMa,Merak,11.0306641,56.38234478,24.348673,2.34,0.407623514,A1V         ,0.033
52212,72105,129988,5505,, 36Eps Boo,Izar,14.74979191,27.07417383,64.30868167,2.35,-1.691348033,A0          ,0.966
78021,107315,206778,8308,,  8Eps Peg,Enif,21.73642787,9.87500791,206.185567,2.38,-4.191291307,K2Ibvar     ,1.52
62385,86670,160578,6580,,   Kap Sco, ,17.70813327,-39.02992092,142.2475107,2.39,-3.375223375,B1.5III     ,-0.171
1489,2081,2261,99,,   Alp Phe,Ankaa,0.43801871,-42.30512197,23.7304224,2.4,0.523472656,K0III...    ,1.083
42763,58001,103287,4554,, 64Gam UMa,Phad,11.89715035,53.69473296,25.64760195,2.41,0.364766176,A0V SB      ,0.044
60441,84012,155125,6378,Gl 656.1A, 35Eta Oph, ,17.17296177,-15.72514757,25.79313903,2.43,0.372479005,A2.5Va      ,0.059
82663,113881,217906,8775,, 53Bet Peg,Scheat,23.06287038,28.08245462,61.08735492,2.44,-1.489756603,M2II-IIIvar ,1.655
76423,105199,203280,8162,Gl 826   ,  5Alp Cep,Alderamin,21.30960598,62.58545529,14.96110114,2.45,1.575182206,A7IV-V      ,0.257
26214,35904,58350,2827,, 31Eta CMa, ,7.40158473,-29.30311979,980.3921569,2.45,-7.506999141,B5Ia        ,-0.083
34012,45941,81188,3734,,   Kap Vel, ,9.36856367,-55.01069531,165.2892562,2.47,-3.621223127,B2IV        ,-0.141
74382,102488,197989,7949,Gl 806.1A, 53Eps Cyg, ,20.77012006,33.96945334,22.09456474,2.48,0.758572748,K0III       ,1.021
82712,113963,218045,8781,, 54Alp Peg,Markab,23.07933801,15.20536786,42.80821918,2.49,-0.667635808,B9.5III     ,-0.002
58518,81377,149757,6175,, 13Zet Oph, ,16.61931389,-10.5671518,140.4494382,2.54,-3.197600032,O9.5V       ,0.038
9907,14135,18884,911,, 92Alp Cet,Menkar,3.03799418,4.08992539,67.47638327,2.54,-1.605758982,M2III       ,1.63
49509,68002,121263,5231,,   Zet Cen, ,13.92567635,-47.28826634,117.9245283,2.55,-2.808020739,B2.5IV      ,-0.176
56747,78820,144217,5984,,  8Bet1Sco, ,16.0906208,-19.80539286,162.601626,2.56,-3.495624421,B0.5V       ,-0.065
40626,54872,97603,4357,Gl 419   , 68Del Leo, ,11.23511447,20.52403384,17.69285209,2.56,1.321010766,A4V         ,0.128
43573,59196,105435,4621,,   Del Cen, ,12.13931767,-50.72240999,121.2121212,2.58,-2.837730257,B2IVne      ,-0.128
43988,59803,106625,4662,,  4Gam Crv, ,12.26346329,-17.5419837,50.55611729,2.58,-0.938868564,B8III       ,-0.107
18430,25985,36673,1865,, 11Alp Lep,Arneb,5.54550386,-17.82229227,393.7007874,2.58,-5.395831417,F0Ib        ,0.211
67523,93506,176687,7194,, 38Zet Sgr, ,19.04353428,-29.88011429,27.31494127,2.6,0.417998644,A3IV        ,0.062
54037,74785,135742,5685,, 27Bet Lib, ,15.28346439,-9.38286694,49.06771344,2.61,-0.843979102,B8V         ,-0.071
55587,77070,140573,5854,Gl 596.2 , 24Alp Ser,Unukalhai,15.7377766,6.42551971,22.45172878,2.63,0.873751063,K2III       ,1.167
6195,8903,11636,553,Gl  80   ,  6Bet Ari, ,1.91065251,20.80829949,18.26817684,2.64,1.331523965,A5V...      ,0.165
18937,26634,37795,1956,,   Alp Col, ,5.66081665,-34.07404941,82.23684211,2.65,-1.925332125,B7IV        ,-0.12
45073,61359,109379,4786,,  9Bet Crv, ,12.57312057,-23.39662306,42.84490146,2.65,-0.509495741,G5II        ,0.893
20267,28380,40312,2095,, 37The Aur, ,5.99534393,37.21276409,53.10674456,2.65,-0.9757484,A0p Si      ,-0.083
4667,6686,8538,403,, 37Del Cas, ,1.43016751,60.23540347,30.47851265,2.66,0.240031152,A5Vv SB     ,0.16
53019,73273,132058,5571,,   Bet Lup, ,14.97554279,-43.13386699,160.5136437,2.68,-3.347559767,B2III       ,-0.184
49456,67927,121370,5235,Gl 534   ,  8Eta Boo, ,13.91142116,18.39858742,11.34172621,2.68,2.406604204,G0IV        ,0.58
45220,61585,109668,4798,,   Alp Mus, ,12.61974547,-69.13553358,93.72071228,2.69,-2.169177903,B2IV-V      ,-0.176
39097,52727,93497,4216,,   Mu  Vel, ,10.77947836,-49.42012517,35.4861604,2.69,-0.060295056,G5III SB    ,0.901
16265,23015,31398,1577,,  3Iot Aur, ,4.94989339,33.16613537,156.9858713,2.69,-3.289302838,K3IIvar     ,1.49
61677,85696,158408,6508,, 34Ups Sco, ,17.512733,-37.29574016,158.9825119,2.7,-3.306746773,B2IV        ,-0.179
25715,35264,56855,2773,,   Pi  Pup, ,7.28571226,-37.09748689,335.5704698,2.71,-4.91891868,K3Ib        ,1.616
64804,89931,168454,6859,, 19Del Sgr, ,18.34989489,-29.82803914,93.72071228,2.72,-2.139177903,K3III       ,1.38
70401,97278,186791,7525,, 50Gam Aql,Tarazed,19.77099171,10.61326869,141.2429379,2.72,-3.029833712,K3II        ,1.507
57295,79593,146051,6056,,  1Del Oph, ,16.23910173,-3.69397562,52.19206681,2.73,-0.858022476,M1III       ,1.584
57797,80331,148387,6132,Gl 624.1A, 14Eta Dra, ,16.39986301,61.51407536,26.89618074,2.73,0.581546927,G8III       ,0.91
38870,52419,93030,4199,,   The Car, ,10.71595186,-64.39447937,134.589502,2.74,-2.905055931,B0Vp        ,-0.22
45451,61941,110379,4825,Gl 482  A, 29Gam Vir, ,12.69444503,-1.44952231,11.83011948,2.74,2.375054345,F0V+...     ,0.368
47527,65109,115892,5028,Gl 508.1 ,   Iot Cen, ,13.34335154,-36.71208109,17.97268152,2.75,1.476935607,A2V         ,0.068
52562,72622,130841,5531,Gl 564.1 ,  9Alp2Lib, ,14.84799369,-16.04161047,23.66863905,2.75,0.879133566,A3IV        ,0.147
18635,26241,37043,1899,, 44Iot Ori, ,5.59055031,-5.90989984,406.504065,2.75,-5.295324464,O9III       ,-0.21
62441,86742,161096,6603,, 60Bet Oph, ,17.72454914,4.56691684,25.13826043,2.76,0.758323894,K2III       ,1.168
58128,80816,148856,6148,, 27Bet Her, ,16.50368379,21.4896485,45.31037608,2.78,-0.500988334,G8III       ,0.947
60677,84345,156014,6406,, 64Alp1Her,Rasalgethi,17.24412845,14.39025314,117.2332943,2.78,-2.565254844,M5IIvar     ,1.164
16898,23875,33111,1666,Wo 9175  , 67Bet Eri, ,5.13084276,-5.08626282,27.24053391,2.78,0.603921923,A3IIIvar    ,0.161
43947,59747,106490,4656,,   Del Cru, ,12.25243248,-58.74890179,111.6071429,2.79,-2.448459952,B2IV        ,-0.193
61657,85670,159181,6536,, 23Bet Dra, ,17.5072158,52.30135901,110.864745,2.79,-2.433967312,G2II        ,0.954
55049,76297,138690,5776,,   Gam Lup, ,15.58568343,-41.16669497,173.9130435,2.8,-3.401660777,B2IV        ,-0.216
18150,25606,36079,1829,,  9Bet Lep,Nihal,5.47075731,-20.75923214,48.80429478,2.81,-0.632290208,G5II        ,0.807
58736,81693,150680,6212,Gl 635  A, 40Zet Her, ,16.68818808,31.60188695,10.79563856,2.81,2.64375832,F9IV        ,0.65
1451,2021,2151,98,Gl  19   ,   Bet Hyi, ,0.42755612,-77.25503511,7.474958888,2.82,3.451955958,G2IV        ,0.618
65228,90496,169916,6913,Gl 713.1 , 22Lam Sgr, ,18.46618597,-25.42124732,23.69668246,2.82,0.946562255,K1IIIb      ,1.025
58437,81266,149438,6165,, 23Tau Sco, ,16.59804428,-28.21596156,131.7523057,2.82,-2.778791121,B0V         ,-0.206
56159,77952,141891,5897,Gl 601  A,   Bet TrA, ,15.91911334,-63.42974973,12.30920729,2.83,2.378849574,F2III       ,0.315
29194,39757,67523,3185,, 15Rho Pup, ,8.12575059,-24.30443677,19.23446817,2.83,1.409599087,F2mF5IIp    ,0.458
782,1067,886,39,, 88Gam Peg,Algenib,0.22059721,15.18361593,102.145046,2.83,-2.216086541,B2IV        ,-0.19
61747,85792,158427,6510,,   Alp Ara, ,17.53070044,-49.87598159,74.29420505,2.84,-1.514774701,B2Vne       ,-0.136
61345,85258,157244,6461,,   Bet Ara, ,17.42166588,-55.52982397,184.8428835,2.84,-3.494013674,K3Ib-II     ,1.479
12791,18246,24398,1203,, 44Zet Per, ,3.90219957,31.88365776,301.2048193,2.84,-4.554309581,B1Ib        ,0.271
12393,17702,23630,1165,, 25Eta Tau,Alcyone,3.79140671,24.10524193,112.7395716,2.85,-2.410381901,B7III       ,-0.086
46533,63608,113226,4932,, 47Eps Vir,Vindemiatrix,13.03632237,10.95910186,31.34796238,2.85,0.368953415,G8IIIvar    ,0.934
78188,107556,207098,8322,Gl 837   , 49Del Cap, ,21.78396813,-16.12656595,11.82312603,2.85,2.486338404,A5mF2 (IV)  ,0.18
86307,0,60178,2890,Gl 278  B, 66Alp Gem, ,7.576977829,31.89188279,15.80527896,2.85,1.855989172,  A m       , 
6432,9236,12311,591,Gl  83   ,   Alp Hyi, ,1.97940884,-61.56992444,21.86270223,2.86,1.161480801,F0V         ,0.29
70319,97165,186882,7528,, 18Del Cyg, ,19.74956725,45.13069195,52.4383849,2.86,-0.738246535,B9.5III     ,-0.002
80072,110130,211416,8502,,   Alp Tuc, ,22.30838283,-60.25949486,60.90133983,2.87,-1.053134236,K3III       ,1.39
54151,74946,135382,5671,,   Gam TrA, ,15.31519133,-68.67946723,56.02240896,2.87,-0.871808898,A1V         ,0.014
21860,30343,44478,2286,, 13Mu  Gem, ,6.3826642,22.51385027,71.0732054,2.87,-1.388529513,M3IIIvar    ,1.621
9709,13847,18622,897,,   The1Eri, ,2.97103212,-40.30473491,49.45598417,2.88,-0.591094244,A4III+...   ,0.128
68019,94141,178524,7264,, 41Pi  Sgr, ,19.1627316,-21.02352534,134.9527665,2.88,-2.77090896,F2II/III    ,0.377
26419,36188,58715,2845,,  3Bet CMi, ,7.45252008,8.28940893,52.19206681,2.89,-0.698022476,B8Vvar      ,-0.097
56365,78265,143018,5944,,  6Pi  Sco, ,15.98086685,-26.1140428,140.8450704,2.89,-2.853708256,B1V + B2V   ,-0.18
46223,63125,112413,4915,, 12Alp2CVn, ,12.9338447,38.31824617,33.78378378,2.89,0.246458555,A0spe...    ,-0.115
57640,80112,147165,6084,, 20Sig Sco, ,16.35314514,-25.59275259,225.2252252,2.9,-3.863085149,B1III       ,0.299
77257,106278,204867,8232,, 22Bet Aqr, ,21.52597796,-5.57115593,187.6172608,2.9,-3.466363955,G0Ib        ,0.828
12986,18532,24760,1220,, 45Eps Per, ,3.96422809,40.01027315,165.0165017,2.9,-3.187636879,B0.5V       ,-0.199
10038,14328,18925,915,, 23Gam Per, ,3.07994173,53.50645031,78.6163522,2.91,-1.567564443,G8III+...   ,0.716
35592,48002,85123,3890,,   Ups Car, ,9.78503822,-65.07201888,497.5124378,2.92,-5.564019713,A9          ,0.273
81457,112158,215182,8650,, 44Eta Peg, ,22.71670238,30.22130866,65.87615283,2.93,-1.163641142,G2II-III..  ,0.852
23782,32768,50310,2553,,   Tau Pup, ,6.83226023,-50.61439973,56.02240896,2.94,-0.801808898,K0III...    ,1.207
44806,60965,108767,4757,,  7Del Crv, ,12.4977731,-16.51509397,26.94691458,2.94,0.787454772,B9.5V       ,-0.012
79284,109074,209750,8414,, 34Alp Aqr, ,22.09639591,-0.31982656,232.5581395,2.95,-3.882657722,G2Ib        ,0.969
35524,47908,84441,3873,, 17Eps Leo, ,9.76419511,23.77427792,76.86395081,2.97,-1.458613517,G0II        ,0.808
12992,18543,25025,1231,, 34Gam Eri, ,3.96714724,-13.50824471,67.79661017,2.97,-1.186039898,M1IIIb Ca-1 ,1.588
18796,26451,37202,1910,,123Zet Tau, ,5.62741229,21.14259299,127.8772379,2.97,-2.563966235,B4IIIp      ,-0.148
63828,88635,165135,6746,, 10Gam2Sgr, ,18.09681239,-30.42365007,29.46375958,2.98,0.63355919,K0III       ,0.981
62676,87073,161471,6615,,   Iot1Sco, ,17.79307809,-40.12698197,549.4505495,2.99,-5.70964306,F3Ia        ,0.509
67718,93747,177724,7235,NN 4095 A, 17Zet Aql, ,19.09017012,13.86370983,25.52322614,2.99,0.955322158,A0Vn        ,0.014
47425,64962,115659,5020,, 46Gam Hya, ,13.31534816,-23.17141246,40.50222762,2.99,-0.04739455,G8III       ,0.92
78568,108085,207971,8353,,   Gam Gru, ,21.8987928,-37.3648229,62.22775358,3,-0.969920616,B8III       ,-0.084
59345,82514,151890,6247,,   Mu 1Sco, ,16.86451079,-38.04732717,251.8891688,3,-4.006047466,B1.5IV + B  ,-0.2
7008,10064,13161,622,,  4Bet Tri, ,2.15903358,34.98739204,38.1097561,3,0.094819154,A5III       ,0.14
54251,75097,137422,5735,, 13Gam UMi, ,15.34548589,71.83397308,147.275405,3,-2.840651129,A3II-III    ,0.058
40371,54539,96833,4335,, 52Psi UMa, ,11.16107206,44.49855337,45.02476362,3,-0.267257207,K1III       ,1.144
12151,17358,22928,1122,, 39Del Per, ,3.71541169,47.7876533,161.8122977,3.01,-3.035057625,B5III SB    ,-0.125
21680,30122,44402,2282,,  1Zet CMa, ,6.33855198,-30.06337656,103.0927835,3.02,-2.046141329,B2.5V       ,-0.16
43652,59316,105707,4630,,  2Eps Crv, ,12.16875718,-22.61979211,93.02325581,3.02,-1.822957679,K2III       ,1.326
24711,33977,53138,2653,, 24Omi2CMa, ,7.05040932,-23.83330131,787.4015748,3.02,-6.460981395,B3Ia        ,-0.077
16550,23416,31964,1605,,  7Eps Aur, ,5.032815,43.82331397,625,3.03,-5.949400087,F0Ia        ,0.537
45699,62322,110879,4844,,   Bet Mus, ,12.77135267,-68.10809405,95.41984733,3.04,-1.858193587,B2V         ,-0.178
51541,71075,127762,5435,, 27Gam Boo, ,14.53465494,38.30788348,26.1164795,3.04,0.955426832,A7IIIvar    ,0.191
69376,95947,183912,7417,,  6Bet1Cyg, ,19.51202368,27.9596948,118.2033097,3.05,-2.313148185,K3II+...    ,1.088
72769,100345,193495,7776,,  9Bet Cap, ,20.35017956,-14.78140119,105.4852321,3.05,-2.065958313,A5:n        ,0.79
23358,32246,48329,2473,, 27Eps Gem, ,6.73220272,25.13115531,277.0083102,3.06,-4.15246399,A3mA6-A9    ,1.377
37662,50801,89758,4069,, 34Mu  UMa, ,10.37216756,41.4994335,76.27765065,3.06,-1.351986542,M0III SB    ,1.603
68192,94376,180711,7310,, 57Del Dra, ,19.20920972,67.66131695,30.7314075,3.07,0.632087743,G9III       ,0.99
64594,89642,167618,6832,,   Eta Sgr, ,18.29381366,-36.76128103,45.72473708,3.1,-0.200756085,M2III       ,1.582
73831,101772,196171,7869,Gl 794.1 ,   Alp Ind, ,20.62610824,-47.29166239,31.04625893,3.11,0.649953624,K0III       ,0.998
41784,56561,100841,4467,,   Lam Cen, ,11.59636896,-63.01982488,125.6281407,3.11,-2.385434661,B9II:       ,-0.044
39238,52943,93813,4232,,   Nu  Hya, ,10.82706446,-16.19413208,42.4808836,3.11,-0.030967707,K0/K1III    ,1.232
32366,43813,76294,3547,, 16Zet Hya, ,8.92324579,5.9455277,46.21072089,3.11,-0.213713718,G8III-IV    ,0.978
19709,27628,39425,2040,,   Bet Col, ,5.84932022,-35.76929225,26.35740643,3.12,1.015486633,K1.5III     ,1.146
59749,83081,152786,6285,Wo 9581  ,   Zet Ara, ,16.97700854,-55.99005508,176.056338,3.12,-3.108258321,K5III       ,1.552
32617,44127,76644,3569,Gl 331  A,  9Iot UMa, ,8.98689965,48.04234956,14.63700234,3.12,2.292739288,A7IV        ,0.223
60696,84379,156164,6410,NN 3995 A, 65Del Her, ,17.25053449,24.83958739,24.06738869,3.12,1.212855141,A3IVv SB    ,0.08
53060,73334,132200,5576,,   Kap Cen, ,14.9860275,-42.10414199,165.2892562,3.13,-2.961223127,B2IV        ,-0.208
33947,45860,80493,3705,, 40Alp Lyn, ,9.35096077,34.39252592,68.0735194,3.14,-1.024891021,M0IIIvar    ,1.55
60697,84380,156283,6418,, 67Pi  Her, ,17.25079285,36.80915527,112.4859393,3.16,-2.095491195,K3IIvar     ,1.437
34614,46701,82668,3803,,          , ,9.52037604,-57.0343916,72.88629738,3.16,-1.153229443,K5III       ,1.538
22920,31685,47670,2451,,   Nu  Pup, ,6.62935324,-43.19592394,129.7016861,3.17,-2.39472811,B8III SB    ,-0.103
60353,83895,155763,6396,, 22Zet Dra, ,17.1464514,65.71463676,104.1666667,3.17,-1.918643835,B6III       ,-0.12
